STATE_FIPS,CNTY_FIPS,STCOFIPS,TRACT,FIPS,STATE_NAME,STATE_ABBR,COUNTY,G1V1R,G1V2R,G1V3R,G1V4R,G2V1R,G2V2R,G2V3R,G2V4R,G3V1R,G3V2R,G4V1R,G4V2R,G4V3R,G4V4R,G4V5R,CAG1V1P,CAG1V2P,CAG1V3P,CAG1V4P,CAG1TP,CAG2V1P,CAG2V2P,CAG2V3P,CAG2V4P,CAG2TP,CAG3V1P,CAG3V2P,CAG3TP,CAG4V1P,CAG4V2P,CAG4V3P,CAG4V4P,CAG4V5P,CAG4TP,RPL_THEMES,CAG1V1F,CAG1V2F,CAG1V3F,CAG1V4F,CAG1TF,CAG2V1F,CAG2V2F,CAG2V3F,CAG2V4F,CAG2TF,CAG3V1F,CAG3V2F,CAG3TF,CAG4V1F,CAG4V2F,CAG4V3F,CAG4V4F,CAG4V5F,CAG4TF,CATF,Totpop2000,Totalhu,G1V1N,G1V2N,G1V4N,G2V1N,G2V2N,G2V3N,G2V4N,G3V1N,G3V2N,G4V1N,G4V2N,G4V3N,G4V4N,G4V5N
06,001,06001,402600,06001402600,California,CA,Alameda,0.2158,0.0675,13021.0,0.0517,0.2865,0.18944392,0.38038038,0.11886792,0.96135721,0.24224224,0.62380038,0.0,0.1926,0.3894,0.0,0.783,0.5526,0.7846,0.118,0.588,0.9806,0.154,0.9936,0.6848,0.8936,0.9314,0.8724,0.9145,0.9611,0.0,0.676,0.9783,0.0,0.5926,0.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,1061.0,521.0,229.0,27.0,331.0,304.0,201.0,380.0,63.0,1020.0,242.0,325.0,0.0,95.0,192.0,0.0
06,001,06001,402700,06001402700,California,CA,Alameda,0.2815,0.1171,12324.0,0.0414,0.0438,0.35209163,0.26086956,0.22154779,0.99053784,0.11293054,0.26080691,0.0,0.2903,0.3416,0.0,0.8747,0.8353,0.8134,0.083,0.701,0.0997,0.8604,0.8734,0.9573,0.8825,0.981,0.6642,0.8349,0.7944,0.0,0.7923,0.9685,0.0,0.5667,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2008.0,694.0,562.0,99.0,450.0,88.0,707.0,462.0,146.0,1989.0,200.0,181.0,0.0,187.0,220.0,0.0
06,001,06001,402800,06001402800,California,CA,Alameda,0.4481,0.0958,16816.0,0.0427,0.2501,0.05582393,0.54285714,0.03852459,0.79817498,0.11590296,0.86685755,0.0,0.1032,0.8016,0.16639828,0.981,0.7405,0.6231,0.087,0.648,0.966,0.0187,0.9991,0.1275,0.5464,0.7738,0.6714,0.733,0.99,0.0,0.4958,0.998,0.9721,0.9006,0.741,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,1863.0,1397.0,800.0,56.0,487.0,466.0,104.0,969.0,47.0,1487.0,215.0,1211.0,0.0,129.0,1002.0,310.0
06,001,06001,402900,06001402900,California,CA,Alameda,0.1967,0.0614,17824.0,0.0226,0.1771,0.06191222,0.32747603,0.0418079,0.77272727,0.19648562,0.93548387,0.0,0.1639,0.5986,0.0,0.7459,0.5027,0.5797,0.026,0.46,0.8784,0.0208,0.9792,0.1481,0.5023,0.7519,0.8183,0.7967,0.9951,0.0,0.6291,0.9936,0.0,0.5938,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1276.0,899.0,251.0,41.0,249.0,226.0,79.0,410.0,37.0,986.0,246.0,841.0,0.0,143.0,522.0,0.0
06,001,06001,403000,06001403000,California,CA,Alameda,0.2156,0.0888,12975.0,0.035,0.4185,0.09492697,0.33163863,0.02453102,0.98155265,0.57098161,0.91922563,0.0,0.2387,0.6567,0.0,0.7823,0.7019,0.7865,0.062,0.616,0.9941,0.0399,0.9819,0.0558,0.5262,0.9651,0.9985,0.9953,0.994,0.0,0.7364,0.9948,0.0,0.6416,0.727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,2602.0,1498.0,561.0,71.0,1139.0,1089.0,247.0,848.0,34.0,2554.0,1460.0,1377.0,0.0,329.0,905.0,0.0
06,001,06001,403100,06001403100,California,CA,Alameda,0.3797,0.1722,13741.0,0.0116,0.0674,0.04713603,0.28694714,0.03413654,0.84725536,0.18819188,0.808,0.0,0.2025,0.4439,0.49284009,0.9529,0.9481,0.7509,0.007,0.719,0.2669,0.0154,0.9373,0.102,0.1579,0.8099,0.8056,0.8201,0.9859,0.0,0.6911,0.9864,0.9877,0.9431,0.688,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,1676.0,500.0,371.0,87.0,606.0,113.0,79.0,266.0,17.0,1420.0,306.0,404.0,0.0,94.0,206.0,826.0
06,001,06001,403200,06001403200,California,CA,Alameda,0.0,0.0,54732.0,0.0137,0.0,0.07246376,0.21875,0.0,0.49275362,0.0,0.23255813,0.0,0.0,0.0,0.0,0.0,0.0,0.0383,0.009,0.0,0.0,0.0268,0.676,0.0,0.0221,0.5085,0.0,0.2484,0.7614,0.0,0.0,0.0,0.0,0.0527,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,43.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0
06,001,06001,403300,06001403300,California,CA,Alameda,0.204,0.0662,14806.0,0.016,0.1998,0.18363107,0.22569134,0.05446623,0.93435812,0.49955396,0.56539235,0.00603621,0.3157,0.4157,0.01828001,0.76,0.5428,0.7077,0.012,0.513,0.9263,0.1435,0.7201,0.2446,0.5063,0.8912,0.9955,0.9607,0.9498,0.6103,0.8162,0.9819,0.7762,0.9937,0.781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2407.0,994.0,489.0,76.0,784.0,481.0,442.0,506.0,50.0,2249.0,1120.0,562.0,6.0,300.0,395.0,44.0
06,001,06001,403400,06001403400,California,CA,Alameda,0.1385,0.0417,24988.0,0.0283,0.1878,0.08165517,0.26558033,0.03018867,0.656,0.10120068,0.97964071,0.0,0.097,0.4429,0.01820689,0.6008,0.2992,0.3411,0.04,0.27,0.9051,0.0334,0.8875,0.083,0.4392,0.6527,0.6334,0.6471,0.9991,0.0,0.4787,0.9859,0.7751,0.8358,0.565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3625.0,2505.0,501.0,85.0,330.0,681.0,296.0,929.0,72.0,2378.0,354.0,2454.0,0.0,234.0,1068.0,66.0
06,001,06001,403500,06001403500,California,CA,Alameda,0.205,0.0636,22687.0,0.0293,0.1441,0.12916796,0.19242077,0.10368973,0.67762542,0.08395949,0.64988198,0.0,0.0925,0.2722,0.00420691,0.7633,0.5219,0.4072,0.043,0.421,0.7695,0.0652,0.5068,0.6022,0.457,0.674,0.5796,0.6289,0.9661,0.0,0.4658,0.9358,0.5286,0.7135,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,6418.0,3813.0,1314.0,259.0,766.0,925.0,829.0,1178.0,385.0,4349.0,514.0,2478.0,0.0,340.0,1000.0,27.0
06,001,06001,403600,06001403600,California,CA,Alameda,0.123,0.0625,29330.0,0.0891,0.065,0.10454545,0.14691151,0.03450949,0.66090909,0.02474081,0.77536503,0.0,0.0279,0.1636,0.01863636,0.5529,0.5125,0.2448,0.246,0.36,0.2467,0.046,0.2433,0.1043,0.0183,0.6589,0.2606,0.4601,0.9832,0.0,0.1535,0.8332,0.7788,0.6503,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4400.0,2671.0,535.0,203.0,231.0,286.0,460.0,616.0,89.0,2908.0,105.0,2071.0,0.0,72.0,421.0,82.0
06,001,06001,403700,06001403700,California,CA,Alameda,0.1018,0.0505,33794.0,0.1016,0.1285,0.07136715,0.22348738,0.03688261,0.50537403,0.02187988,0.86715195,0.0,0.0327,0.2078,0.00902837,0.4764,0.3984,0.1703,0.288,0.286,0.6919,0.0264,0.7076,0.1179,0.2678,0.5211,0.2316,0.3739,0.9901,0.0,0.1853,0.8901,0.6598,0.6417,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4652.0,3297.0,474.0,162.0,225.0,598.0,332.0,1001.0,115.0,2351.0,98.0,2859.0,0.0,102.0,648.0,42.0
06,001,06001,403800,06001403800,California,CA,Alameda,0.0478,0.0452,38941.0,0.0314,0.0967,0.12076455,0.13272727,0.02748414,0.41268462,0.01636363,0.21645244,0.00616966,0.0196,0.0683,0.00347523,0.2012,0.3402,0.1109,0.051,0.091,0.4881,0.0584,0.1729,0.0695,0.0302,0.4233,0.1705,0.2915,0.7418,0.6127,0.1006,0.506,0.4973,0.524,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453.0,1945.0,165.0,113.0,99.0,334.0,417.0,438.0,52.0,1425.0,54.0,421.0,12.0,37.0,129.0,12.0
06,001,06001,403900,06001403900,California,CA,Alameda,0.078,0.0475,33312.0,0.0339,0.0798,0.1178176,0.19307882,0.08516483,0.50158144,0.02114803,0.66326982,0.0,0.061,0.1262,0.01054296,0.3745,0.3681,0.1767,0.059,0.17,0.3582,0.0564,0.5111,0.4798,0.1951,0.5167,0.2228,0.3663,0.969,0.0,0.3449,0.754,0.6859,0.6531,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3794.0,2257.0,296.0,129.0,158.0,303.0,447.0,703.0,186.0,1903.0,77.0,1497.0,0.0,133.0,275.0,40.0
06,001,06001,404000,06001404000,California,CA,Alameda,0.1012,0.0364,38253.0,0.1442,0.0991,0.09532062,0.15905743,0.05680539,0.40901213,0.0202166,0.62936681,0.0,0.0387,0.1134,0.0187175,0.4736,0.2325,0.117,0.411,0.253,0.5077,0.0409,0.3071,0.2629,0.0868,0.4204,0.2129,0.3135,0.9623,0.0,0.2237,0.7115,0.7796,0.6171,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2885.0,1832.0,286.0,75.0,101.0,286.0,275.0,432.0,101.0,1180.0,56.0,1153.0,0.0,69.0,202.0,54.0
06,001,06001,404100,06001404100,California,CA,Alameda,0.1067,0.0416,33304.0,0.2322,0.2027,0.07663481,0.228471,0.0308972,0.27787146,0.03056516,0.55181347,0.0,0.0297,0.2356,0.01517706,0.498,0.2983,0.177,0.584,0.361,0.9302,0.0302,0.7337,0.0867,0.3788,0.2685,0.3132,0.2867,0.9462,0.0,0.1658,0.9152,0.7428,0.6595,0.416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,5337.0,3474.0,561.0,143.0,193.0,1082.0,409.0,1170.0,104.0,1483.0,159.0,1917.0,0.0,100.0,791.0,81.0
06,001,06001,404200,06001404200,California,CA,Alameda,0.0244,0.0193,50509.0,0.4128,0.1608,0.1993073,0.12364498,0.02814814,0.18860201,0.0057588,0.1084425,0.0,0.0037,0.0548,0.02424433,0.0619,0.0579,0.0499,0.803,0.168,0.8325,0.1795,0.135,0.0733,0.1198,0.1368,0.047,0.0722,0.5573,0.0,0.0247,0.4208,0.8241,0.2896,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.0,1374.0,76.0,33.0,55.0,511.0,633.0,365.0,38.0,599.0,17.0,149.0,0.0,5.0,74.0,77.0
06,001,06001,404300,06001404300,California,CA,Alameda,0.0407,0.0185,57615.0,0.3777,0.1372,0.1897054,0.09864064,0.04950495,0.20168339,0.01425095,0.13697604,0.0,0.0,0.0436,0.0,0.158,0.0515,0.0319,0.769,0.178,0.7383,0.1546,0.0562,0.2059,0.0972,0.1566,0.1454,0.1309,0.6245,0.0,0.0,0.3395,0.0,0.0824,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.0,1336.0,126.0,31.0,84.0,424.0,586.0,283.0,65.0,623.0,41.0,183.0,0.0,0.0,57.0,0.0
06,001,06001,404400,06001404400,California,CA,Alameda,0.0408,0.0089,54575.0,0.289,0.0976,0.17216429,0.10793001,0.04275534,0.24388167,0.01431492,0.20388349,0.0,0.0208,0.0378,0.0,0.1587,0.0159,0.039,0.668,0.14,0.495,0.1198,0.0817,0.155,0.0358,0.221,0.1464,0.1678,0.7272,0.0,0.1077,0.2918,0.0,0.1155,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4699.0,2163.0,192.0,26.0,42.0,459.0,809.0,475.0,90.0,1146.0,63.0,441.0,0.0,44.0,80.0,0.0
06,001,06001,404501,06001404501,California,CA,Alameda,0.0262,0.0066,61250.0,0.339,0.1784,0.18340611,0.13180327,0.03816793,0.2121023,0.02754098,0.00728862,0.0,0.0174,0.0364,0.0,0.0705,0.0123,0.0266,0.729,0.125,0.882,0.1425,0.1674,0.1248,0.1565,0.1719,0.2879,0.2183,0.2169,0.0,0.0885,0.2807,0.0,0.0365,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,686.0,42.0,6.0,17.0,286.0,294.0,201.0,25.0,340.0,42.0,5.0,0.0,12.0,25.0,0.0
06,001,06001,404502,06001404502,California,CA,Alameda,0.03,0.0141,52631.0,0.4988,0.1231,0.17145471,0.07445769,0.04907718,0.26770356,0.01680672,0.0107839,0.0,0.0199,0.0076,0.0,0.0931,0.0288,0.0444,0.867,0.185,0.6609,0.1188,0.0144,0.2035,0.0548,0.256,0.1772,0.2024,0.2442,0.0,0.102,0.0405,0.0,0.021,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5465.0,2411.0,164.0,49.0,69.0,673.0,937.0,381.0,117.0,1463.0,86.0,26.0,0.0,47.0,18.0,0.0
06,001,06001,404600,06001404600,California,CA,Alameda,0.0176,0.0151,56549.0,0.5548,0.1256,0.18784916,0.08164275,0.02292263,0.23137802,0.00445324,0.01346801,0.0,0.008,0.0217,0.0,0.0336,0.0332,0.0346,0.901,0.176,0.6754,0.1502,0.0227,0.0483,0.0385,0.2009,0.0362,0.0976,0.2609,0.0,0.0415,0.1471,0.0,0.0261,0.017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4296.0,1782.0,76.0,39.0,95.0,540.0,807.0,330.0,40.0,994.0,18.0,24.0,0.0,14.0,38.0,0.0
06,001,06001,404700,06001404700,California,CA,Alameda,0.0237,0.0046,53543.0,0.3967,0.119,0.23696682,0.10356731,0.07183098,0.25434439,0.00747986,0.0,0.0,0.0,0.0369,0.0,0.0582,0.0112,0.0424,0.788,0.144,0.6353,0.33,0.0685,0.3803,0.1995,0.2353,0.0636,0.1296,0.0,0.0,0.0,0.2845,0.0,0.0154,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0,768.0,45.0,5.0,41.0,226.0,450.0,180.0,51.0,483.0,13.0,0.0,0.0,0.0,28.0,0.0
06,001,06001,404800,06001404800,California,CA,Alameda,0.0896,0.0537,31905.0,0.4787,0.108,0.17152342,0.19411764,0.06378132,0.53670232,0.06941176,0.25818735,0.0,0.0785,0.138,0.0,0.4265,0.4322,0.1989,0.854,0.478,0.5665,0.1189,0.5179,0.3201,0.2571,0.5495,0.5238,0.5374,0.7907,0.0,0.416,0.7852,0.0,0.3478,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711.0,1313.0,243.0,88.0,182.0,293.0,465.0,495.0,84.0,1455.0,177.0,339.0,0.0,99.0,174.0,0.0
06,001,06001,404900,06001404900,California,CA,Alameda,0.0762,0.0249,32291.0,0.6256,0.1483,0.17011019,0.20314009,0.04759467,0.44054178,0.07342995,0.10677212,0.00939199,0.0621,0.1237,0.02708907,0.3648,0.1078,0.1917,0.937,0.376,0.7899,0.1164,0.5768,0.192,0.3293,0.455,0.5412,0.5006,0.554,0.6594,0.3488,0.7465,0.8406,0.81,0.515,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4356.0,2023.0,332.0,64.0,337.0,646.0,741.0,841.0,93.0,1919.0,304.0,216.0,19.0,121.0,241.0,118.0
06,001,06001,405000,06001405000,California,CA,Alameda,0.0419,0.0251,42959.0,0.5083,0.1438,0.16323345,0.17356205,0.05555555,0.36298377,0.02801867,0.15024937,0.00685785,0.0249,0.1375,0.01061173,0.1648,0.1095,0.0836,0.872,0.252,0.7678,0.1034,0.391,0.253,0.2517,0.3734,0.2929,0.3303,0.6476,0.6261,0.1344,0.7843,0.6872,0.7056,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3204.0,1604.0,133.0,51.0,81.0,461.0,523.0,516.0,87.0,1163.0,84.0,241.0,11.0,39.0,215.0,34.0
06,001,06001,405100,06001405100,California,CA,Alameda,0.031,0.0275,50861.0,0.4953,0.1405,0.23071377,0.13659661,0.02823086,0.32516222,0.00794464,0.00371747,0.0,0.0075,0.0257,0.0,0.099,0.134,0.0487,0.864,0.223,0.7523,0.2965,0.1884,0.0737,0.1538,0.3259,0.0703,0.1826,0.1756,0.0,0.0393,0.182,0.0,0.0227,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4161.0,1614.0,129.0,64.0,104.0,585.0,960.0,533.0,45.0,1353.0,31.0,6.0,0.0,12.0,41.0,0.0
06,001,06001,405200,06001405200,California,CA,Alameda,0.0741,0.0179,33604.0,0.2462,0.1282,0.13003406,0.17097909,0.05014039,0.6680024,0.11467605,0.31011673,0.0,0.0735,0.1329,0.00060108,0.3553,0.0483,0.1729,0.604,0.235,0.6906,0.0666,0.3734,0.2096,0.1674,0.6658,0.6678,0.6739,0.8371,0.0,0.3982,0.7725,0.3117,0.4689,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991.0,2570.0,368.0,60.0,565.0,640.0,649.0,826.0,125.0,3334.0,554.0,797.0,0.0,183.0,331.0,3.0
06,001,06001,405300,06001405300,California,CA,Alameda,0.1155,0.0329,25787.0,0.3871,0.1279,0.12281603,0.18477084,0.03988326,0.70041109,0.16585978,0.62630744,0.0,0.1568,0.2727,0.0059952,0.5302,0.1911,0.3209,0.779,0.449,0.6885,0.0597,0.4584,0.1351,0.1678,0.6906,0.7707,0.742,0.9614,0.0,0.6167,0.9364,0.5866,0.7928,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,5838.0,3155.0,669.0,121.0,1089.0,747.0,717.0,1024.0,123.0,4089.0,925.0,1976.0,0.0,483.0,840.0,35.0
06,001,06001,405400,06001405400,California,CA,Alameda,0.2844,0.0795,12364.0,0.2818,0.0748,0.26404963,0.25262743,0.21202419,0.92351748,0.26855078,0.48762886,0.0,0.3911,0.3078,0.01861353,0.8786,0.6419,0.8121,0.659,0.818,0.3215,0.47,0.8423,0.9498,0.7877,0.8793,0.9014,0.9031,0.9297,0.0,0.8734,0.9553,0.7786,0.9205,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,8381.0,2910.0,2338.0,302.0,2081.0,627.0,2213.0,1923.0,596.0,7740.0,2081.0,1419.0,0.0,1094.0,861.0,156.0
06,001,06001,405500,06001405500,California,CA,Alameda,0.1813,0.0883,15833.0,0.1613,0.0901,0.23679768,0.17128205,0.13135866,0.88473595,0.26179487,0.23351817,0.00554528,0.2329,0.1687,0.0,0.7117,0.6989,0.6644,0.454,0.677,0.4427,0.3287,0.3759,0.7373,0.4267,0.8406,0.8949,0.8788,0.7623,0.6,0.7289,0.8409,0.0,0.729,0.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4147.0,1623.0,752.0,182.0,1023.0,374.0,982.0,668.0,204.0,3669.0,1021.0,379.0,9.0,359.0,260.0,0.0
06,001,06001,405600,06001405600,California,CA,Alameda,0.2081,0.0881,18669.0,0.1647,0.0741,0.24236743,0.22323462,0.10282953,0.84226031,0.19276765,0.25269541,0.0,0.21,0.1995,0.0,0.7677,0.6975,0.5502,0.461,0.661,0.3155,0.3553,0.7063,0.5971,0.4726,0.8052,0.8125,0.8216,0.7839,0.0,0.7009,0.8831,0.0,0.4884,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.0,1484.0,771.0,169.0,701.0,277.0,905.0,784.0,149.0,3145.0,677.0,375.0,0.0,302.0,287.0,0.0
06,001,06001,428000,06001428000,California,CA,Alameda,0.1552,0.0605,23854.0,0.102,0.0848,0.19412347,0.19485553,0.0647829,0.525586,0.06862745,0.36521136,0.0,0.1196,0.1396,0.00429184,0.645,0.4958,0.3723,0.29,0.444,0.398,0.1667,0.5221,0.328,0.1998,0.5395,0.5203,0.5317,0.8732,0.0,0.537,0.7887,0.5327,0.645,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.0,1443.0,466.0,110.0,261.0,257.0,588.0,553.0,94.0,1592.0,196.0,527.0,0.0,167.0,195.0,13.0
06,001,06001,428100,06001428100,California,CA,Alameda,0.056,0.0228,29645.0,0.1135,0.1435,0.21779,0.21007789,0.06839872,0.33127005,0.04503407,0.11335633,0.00295712,0.0571,0.0993,0.00641907,0.2507,0.085,0.2373,0.327,0.144,0.7664,0.2399,0.6237,0.3553,0.4778,0.3334,0.41,0.369,0.5681,0.5221,0.3246,0.6619,0.6002,0.617,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4362.0,2029.0,244.0,54.0,271.0,626.0,950.0,863.0,129.0,1445.0,185.0,230.0,6.0,111.0,193.0,28.0
06,001,06001,428200,06001428200,California,CA,Alameda,0.0709,0.026,32283.0,0.0935,0.1767,0.19096542,0.16499575,0.0587366,0.3714938,0.06423109,0.18373275,0.0,0.0742,0.104,0.00179386,0.3401,0.1196,0.1921,0.26,0.147,0.877,0.1577,0.3421,0.2777,0.3194,0.3812,0.5041,0.4406,0.7012,0.0,0.4,0.6797,0.3991,0.4119,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.0,2754.0,434.0,89.0,628.0,1084.0,1171.0,971.0,159.0,2278.0,378.0,506.0,0.0,200.0,280.0,11.0
06,001,06001,428301,06001428301,California,CA,Alameda,0.0553,0.0534,33575.0,0.1119,0.1728,0.22346726,0.18102414,0.05365066,0.47782935,0.06131511,0.01478226,0.0,0.0744,0.057,0.01408676,0.246,0.4298,0.1736,0.322,0.232,0.8676,0.2629,0.4359,0.2375,0.3907,0.4925,0.4928,0.495,0.2665,0.0,0.4012,0.4352,0.7293,0.2919,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6247.0,2503.0,346.0,177.0,467.0,1080.0,1396.0,1057.0,133.0,2985.0,359.0,37.0,0.0,184.0,141.0,88.0
06,001,06001,428302,06001428302,California,CA,Alameda,0.0172,0.0099,47112.0,0.1799,0.0978,0.27003086,0.11024643,0.04515173,0.49778553,0.05341203,0.03168754,0.0,0.0244,0.0326,0.00147631,0.0321,0.0173,0.0634,0.495,0.071,0.4969,0.4987,0.0874,0.1727,0.1327,0.5138,0.454,0.4861,0.339,0.0,0.1309,0.2443,0.3755,0.11,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7451.0,2714.0,128.0,40.0,181.0,729.0,2012.0,765.0,122.0,3709.0,371.0,86.0,0.0,66.0,88.0,11.0
06,001,06001,441402,06001441402,California,CA,Alameda,0.0392,0.0241,32631.0,0.0553,0.0644,0.24808868,0.14901554,0.07861822,0.60970948,0.09471502,0.11538461,0.0,0.0567,0.0579,0.00420489,0.1491,0.0982,0.1864,0.128,0.062,0.2396,0.3833,0.2547,0.4312,0.1529,0.6085,0.6164,0.6146,0.5727,0.0,0.3226,0.4409,0.5285,0.3039,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5232.0,1690.0,204.0,68.0,377.0,337.0,1298.0,719.0,132.0,3190.0,457.0,195.0,0.0,95.0,97.0,22.0
